Id,Title,Description,URL,Timestamp
11,"Karnataka CM Kumaraswamy meets PM Modi, seeks Rs 1,199 crore as flood relief",The delegation also apprised the prime minister of the prevailing drought-like situation in 17 of the total 30 districts in the state.,https://www.moneycontrol.com/news/politics/karnataka-cm-kumaraswamy-meets-pm-modi-seeks-rs-1199-crore-as-flood-relief-2937021.html,2018-09-10T09:54:05Z
12,Portogallo-Italia in diretta TV e in streaming,"Per l'Italia è la seconda partita in Nations League, il Portogallo invece è all'esordio e non avrà Cristiano Ronaldo The post Portogallo-Italia in diretta TV e in streaming appeared first on Il Post.",https://www.ilpost.it/2018/09/10/portogallo-italia-diretta-tv-streaming/,2018-09-10T09:49:42Z
13,"Su Sky arriva Coco, il film d’animazione firmato Disney/Pixar premiato con un Golden Globe e 2 premi Oscar","Dopo il successo da record al box office in Italia e nel mondo, Coco – la straordinaria avventura d’animazione firmata Disney/Pixar, diretta da Lee Unkrich (Monsters&Co., Alla ricerca di Nemo) e Adrian Molina (Ratatouille, Toy Story 3), ambientata in Messico …",https://www.ilfattoquotidiano.it/2018/09/10/su-sky-arriva-coco-il-film-danimazione-firmato-disney-pixar-premiato-con-un-golden-globe-e-2-premi-oscar/4615454/,2018-09-10T09:48:18Z
14,India faces protests over rising fuel prices,"NEW DELHI (AP) — Opposition calls in India for a nationwide strike over rising fuel prices have left roads empty and businesses closed in some cities.The strike Monday caused barely a ripple in many places, but protesters burned...",https://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=12122736,2018-09-10T09:45:09Z
15,India faces protests over rising fuel prices,NEW DELHI (AP) - Opposition calls in India for a nationwide strike over rising fuel prices have left roads empty and businesses closed in some cities.The...,https://www.dailymail.co.uk/wires/ap/article-6150667/India-faces-protests-rising-fuel-prices.html,2018-09-10T09:44:20Z
16,Ghazipur landfill: Despair over Delhi's deadly rubbish dump,"One year after a landfill disaster killed two, residents say conditions have not improved and affect their health.",https://www.aljazeera.com/indepth/features/ghazipur-landfill-despair-delhi-deadly-rubbish-dump-180909221531390.html,2018-09-10T09:42:25Z
17,"BANNON STA CREANDO GLI 'AVENGERS' DEI POPULISTI - ''UN SUPER-GRUPPO GLOBALE E UNO IN EUROPA, SALVINI È UN GRANDE LEADER. SE MI CHIEDONO VUOI ESSERE GOVERNATO DALLE PRIME 100 PERSONE CHE SI PRESENTANO A UN COMIZIO 5STELLE O DALLE PRIME 100 A DAVOS?, SCELGO LE PRIME. FARANNO MEGLIO DI QUELLI DI GOLDMAN SACHS O PROCTER & GAMBLE, PERCHÉ LE PERSONE COMUNI HANNO DIGNITÀ, BUON SENSO, UMANITÀ, E SANNO COME FUNZIONA IL MONDO''","Marco Ventura per il Messaggero Matteo Salvini? «È un leader mondiale, un simbolo. Chiudendo i porti ha dimostrato che si può passare dalle parole ai fatti. Come Trump». Steve Bannon, ex stratega di Trump, circondato dai suoi in una suite dell' Hotel d' Inghi…",http://www.dagospia.com/rubrica-3/politica/bannon-sta-creando-39-avengers-39-populisti-39-39-182562.htm,2018-09-10T09:41:56Z
18,India faces protests over rising fuel prices,Opposition calls in India for a nationwide strike over rising fuel prices have left roads empty and businesses closed in some cities,https://www.washingtonpost.com/world/asia_pacific/india-faces-protests-over-rising-fuel-prices/2018/09/10/a59c66f8-b4dd-11e8-ae4f-2c1439c96d79_story.html,2018-09-10T09:41:09Z
19,Immagine EO della Settimana: Fioritura nel Mare del Nord,"Il satellite Sentinel-3A del programma europeo Copernicus ci porta sopra il Mare del Nord, rivelando una vasta fioritura di alghe che interessa quasi tutta la parte meridionale. Una delle zone europee più produttive per la pesca, il Mare del Nord copre un'are…",http://www.esa.int/ita/ESA_in_your_country/Italy/Immagine_EO_della_Settimana_Fioritura_nel_Mare_del_Nord,2018-09-10T09:41:00Z
20,India faces protests over rising fuel prices,Opposition calls in India for a nationwide strike over rising fuel prices have left roads empty and businesses closed in some cities. The strike Monday caused barely a ripple in … Click to Continue »,https://www.charlotteobserver.com/news/business/national-business/article218115035.html#storylink=rss,2018-09-10T09:39:47Z
21,India faces protests over rising fuel prices,Opposition calls in India for a nationwide strike over rising fuel prices have left roads empty and businesses closed in some cities,https://abcnews.go.com/International/wireStory/india-faces-protests-rising-fuel-prices-57720464,2018-09-10T09:39:47Z
22,India faces protests over rising fuel prices,"NEW DELHI (AP) — Opposition calls in India for a nationwide strike over rising fuel prices have left roads empty and businesses closed in some cities. The strike Monday caused barely a ripple in many places, but protesters burned tires in remote Arunachal Pra…",https://www.seattletimes.com/business/india-faces-protests-over-rising-fuel-prices/,2018-09-10T09:39:23Z
23,"Bharat Bandh LIVE updates: Over 100 Congress activists arrested in Arunachal Pradesh; 8,234 protesters detained in Jharkhand","Bharat Bandh LIVE updates: At least 100 Congress activists, including Mahila Congress workers,Youth Congress president Geli Ete and Arunachal Pradesh Congress Committee (APCC) secretary John Taksing, were arrested on Monday in Arunachal Pradesh. The post Bhar…",https://www.firstpost.com/india/bharat-bandh-live-updates-over-100-congress-activists-arrested-in-arunachal-pradesh-8234-protesters-detained-in-jharkhand-5149371.html,2018-09-10T09:39:12Z
24,"Karnataka CM Kumaraswamy leads delegation to PM Modi over proposed Mekedatu reservoir, seeks meeting with Tamil Nadu",The Karnataka government has sought the Central Water Commission#39;s clearance of the feasibility report on the proposed Mekedatu reservoir.,https://www.moneycontrol.com/news/politics/karnataka-cm-kumaraswamy-leads-delegation-to-pm-modi-over-proposed-mekedatu-reservoir-seeks-meeting-with-tamil-nadu-2936981.html,2018-09-10T09:35:05Z
25,"Creative Arts Emmys 2018: John Legend, Sir Andrew Lloyd Webber and Tim Rice become EGOTs","Thanks to a win for Jesus Christ Superstar, Live in Concert",https://www.independent.co.uk/arts-entertainment/tv/news/creative-arts-emmys-2018-john-legend-andrew-lloyd-webber-tim-rice-egots-jesus-christ-superstar-a8530746.html,2018-09-10T09:34:16Z
26,PMO declines action taken details on e-tendering scam in Madhya Pradesh,Anti-corruption activist Ajay Dubey had sought details of action taken report by the PMO on the Congress party leader#39;s letter.,https://www.moneycontrol.com/news/trends/current-affairs-trends/pmo-declines-action-taken-details-on-e-tendering-scam-in-madhya-pradesh-2936971.html,2018-09-10T09:34:05Z
27,"Serie A Bologna, Inzaghi attende il ritorno di Pulgar",SOltanto da giovedì rientrerà in gruppo e potranno esserne valutate le condizioni,http://www.corrieredellosport.it/news/stadio/bologna/2018/09/10-47276395/serie_a_bologna_inzaghi_attende_il_ritorno_di_pulgar/,2018-09-10T09:33:42Z
28,Health systems should be publicly funded and publicly provided,"A market in healthcare increases the likelihood of inequity and exploitation, with suboptimal care for both rich and poor, say Neena Modi and colleagues 

In a publicly funded health system such as the NHS, does it matter whether care is provided publicly or …",https://www.bmj.com/content/362/bmj.k3580,2018-09-10T09:31:03Z
29,Ram temple in Ayodhya as ‘Supreme Court is ours’: Indian minister says,Ram Janambhoomi-Babri Masjid dispute remains pending before top court The post Ram temple in Ayodhya as ‘Supreme Court is ours’: Indian minister says appeared first on The Express Tribune.,https://tribune.com.pk/story/1799585/9-ram-temple-ayodhya-supreme-court-indian-minister-says/,2018-09-10T09:27:55Z
30,"Torino, spunta un murale con Salvini a testa in giù | Foto","Il leader della Lega: «Che squallore. Rispondiamo con idee, cuore e coraggio» L'articolo Torino, spunta un murale con Salvini a testa in giù | Foto proviene da Giornalettismo.",https://www.giornalettismo.com/archives/2675415/torino-murale-salvini-foto,2018-09-10T09:16:46Z
31,"Australian rugby captain punched to ground by British man after calling him 'Pommy', court hears","James Stannard floored outside kebab shop after calling Sam Oliver a 'Pommy c***', trial hears",https://www.independent.co.uk/news/world/australasia/australia-rugby-seven-james-stannard-fight-sam-oliver-uk-backpacker-sydney-a8530586.html,2018-09-10T09:16:17Z
32,Is Narendra Modi’s India-Africa partnership policy working?,"“…Africa will be at the top of our priorities,” prime minister Narendra Modi said in his address in the Ugandan parliament on July 25, 2018.…",https://qz.com/india/1384301/is-narendra-modis-africa-policy-working/,2018-09-10T09:12:41Z
33,"Yogi Adityanath slams Opposition for Bharat Bandh, says protests are manifestation of ‘negative thinking’","Uttar Pradesh chief minister Yogi Adityanath said this kind of ""negative thinking"" will obliterate them from the Opposition benches soon. The post Yogi Adityanath slams Opposition for Bharat Bandh, says protests are manifestation of ‘negative thinking’ appear…",https://www.firstpost.com/india/yogi-adityanath-slams-opposition-for-bharat-bandh-says-protests-are-manifestation-of-negative-thinking-5153461.html,2018-09-10T09:09:07Z
34,"Bharat Bandh LIVE updates: Amit Shah to meet petroleum minister even as arson, vandalism disrupt rail, road traffic across India","Bharat Bandh LIVE updates: BJP chief Amit Shah will be meeting Union petroleum minister Dharmendra Pradhan amid the nationwide shutdown called by Congress on Monday, according to a report. The post Bharat Bandh LIVE updates: Amit Shah to meet petroleum minist…",https://www.firstpost.com/india/bharat-bandh-live-updates-nearly-2000-textile-factories-shut-in-tamil-nadus-tiruppur-losses-estimated-to-be-rs-50cr-5149371.html,2018-09-10T09:06:12Z
35,Will Modi’s BJP remain Atal in Ajay Bharat?,Economist and political analysts reckon opposition unity and anti-incumbency as key threats to Modi’s ambition for a second term in 2019,https://economictimes.indiatimes.com/markets/stocks/news/will-modis-bjp-remain-atal-in-ajay-bharat-fuel-protests-raise-doubt/articleshow/65753034.cms,2018-09-10T09:05:11Z
36,"Problems because of rising fuel prices momentary, caused by global factors: BJP","Union minister Ravi Shankar Prasad also hit out at the Congress and its allies, alleging that they resorted to violence during the Bharat Bandh due to lack of support from the masses.",https://economictimes.indiatimes.com/news/politics-and-nation/problems-because-of-rising-fuel-prices-momentary-caused-by-global-factors-bjp/articleshow/65753056.cms,2018-09-10T09:00:21Z
37,"Mega Man 11, provata la demo",Abbiamo giocato il livello di Block Man nella demo pubblicata da Capcom: ecco le nostre prime impressioni. La demo che Capcom ha pubblicato in questi giorni ci ha abbastanza tranquillizzato sulla natura del nuovo capitolo della saga dell'androide più famoso d…,https://multiplayer.it/articoli/mega-man-11-prova-demo.html,2018-09-10T09:00:00Z
38,"Convey the timeless, harmonious vision of India to the world: Vice President asks Indian diasporas in the USA","The Vice President of India, Shri M. Venkaiah Naidu has asked the Indian diasporas in the USA to convey the timeless, harmonious vision of India to the world and bring the best ideas and practices from the world to India.",http://pib.nic.in/newsite/PrintRelease.aspx?relid=183357,2018-09-10T08:59:00Z
39,"Venezia 75, tra cinema e atmosfera. I miei tre film","La Mostra internazionale d’arte cinematografica di Venezia è giunta al termine e arriva il momento di tirare le somme di questa 75° edizione. È stata una rassegna costellata di film di altissimo livello, ma soprattutto ricca di opere completamente differenti …",https://www.ilfattoquotidiano.it/2018/09/10/venezia-75-tra-cinema-e-atmosfera-i-miei-tre-film/4614675/,2018-09-10T08:56:11Z
40,Sweden Democrats: Far-right party claims victory despite third-place finish in general election,Voters hand ruling centre-left Social Democratic Party worst-ever result,https://www.independent.co.uk/news/world/europe/sweden-democrats-election-exit-poll-latest-social-democratic-party-far-right-moderates-a8530581.html,2018-09-10T08:53:30Z
41,"""Ci siamo incontrati ieri ma mi hai dato il numero sbagliato"": ragazzo scrive a tutte le ""Nicole"" dell'università",Nessuno ha risposto alla email di Carlos Zetina. Ma le 246 Nicole dell'università di Calgary si sono date appuntamento per un aperitivo in un bar del centro,https://www.repubblica.it/esteri/2018/09/10/news/_ci_siamo_incontrati_ieri_ma_mi_hai_dato_il_numero_di_telefono_sbagliato_ragazzo_scrive_a_tutte_le_nicole_dell_universita_-206048092/,2018-09-10T08:53:08Z
42,"Resch, l’uomo più odiato dagli automobilisti che «ferma» il diesel tedesco","Incontro con Jürgen Resch, l’uomo che ha fatto causa a 28 città, bloccando le macchine ovunque: «L’aria pulita non è negoziabile»",https://www.corriere.it/esteri/18_settembre_10/uomo-piu-odiato-automobilisti-che-sta-fermando-diesel-tedesco-9f8e76e0-b4d1-11e8-9795-182d8d9833a0.shtml,2018-09-10T08:52:23Z
43,Sample tweets from unknown ‘tweet bank’ appear on Twitter as Modi supporters trend #CongressDividingIndia,"As Congress launched a nationwide bandh on Monday against rising fuel prices and inflation along with several other Opposition parties, on Twitter, at 9 am onwards, the hashtag #CongressDividingIndia emerged as one of the top 10 trends in India The post Sampl…",https://www.firstpost.com/india/sample-tweets-from-unknown-tweet-bank-appear-on-twitter-as-modi-supporters-trend-congressdividingindia-5151191.html,2018-09-10T08:52:12Z
44,"Bharat bandh: Mixed response across country, violence in Maharashtra, Bihar | 10 developments",The Bharat bandh called by the Congress to protest the rising fuel prices has thrown normal life out of gear across the country. Congress chief Rahul Gandhi led the protest in New Delhi along with the leaders of various Opposition parties. Here are the top 10…,https://www.indiatoday.in/india/story/bharat-bandh-mixed-response-across-country-violence-in-maharashtra-bihar-10-developments-1336517-2018-09-10,2018-09-10T08:48:00Z
45,"Rupee crashes past 72: Depreciating currency gives economy warning signals; threatens external balance, and makes economy vulnerable","It is only the East Asian economies that have withstood the free fall of currencies vis-a-vis the dollar. The post Rupee crashes past 72: Depreciating currency gives economy warning signals; threatens external balance, and makes economy vulnerable appeared fi…",https://www.firstpost.com/business/rupee-crashes-past-72-depreciating-currency-gives-economy-warning-signals-threatens-external-balance-and-makes-economy-vulnerable-5152991.html,2018-09-10T08:47:58Z
46,"Bharat Bandh LIVE updates: Congress supporters attack tehsil staff members in Odisha’s Puri district, break office gate",Bharat Bandh LIVE updates: Congress protesters attacked the tahsil office staff in Kakatpur block of Puri district in the presence of police. Some of the staff were injured and some fled. The post Bharat Bandh LIVE updates: Congress supporters attack tehsil s…,https://www.firstpost.com/india/bharat-bandh-live-updates-congress-supporters-attack-tehsil-staff-members-in-odishas-puri-district-break-office-gate-5149371.html,2018-09-10T08:46:12Z
47,"Rupee falls further, fuel prices soar: Here is what is happening to the economy","The plummeting rupee and the soaring costs of fuel due to global factors may be worrisome -- not just politically for the Narendra Modi government, but also economically. The pressure on the value of rupee increases due to rise in crude oil prices as the dema…",https://www.indiatoday.in/business/story/rupee-falls-further-fuel-prices-soar-here-is-what-is-happening-to-the-economy-1336473-2018-09-10,2018-09-10T08:46:00Z
48,"Rahul Gandhi hits out at PM Modi, says country being divided","The country is being divided under Prime Minister Narendra Modi’s rule, Congress president Rahul Gandhi alleged Monday and declared that a united op",https://www.thehindubusinessline.com/news/rahul-gandhi-hits-out-at-pm-modi-says-country-being-divided/article24915419.ece,2018-09-10T08:45:14Z
49,PNB fraud case: Interpol issues Red Corner Notice against Nirav Modi's sister Purvi,"The Interpol has issued a Red Corner Notice (RCN) against Purvi Modi, the sister of Punjab National Bank (PNB) fraud accused Nirav Modi. The RCN against Purvi Modi has been issued in connection with the PNB fraud case, and in response to a request from the En…",https://www.indiatoday.in/india/story/pnb-fraud-interpol-red-corner-nirav-modi-sister-purvi-1336503-2018-09-10,2018-09-10T08:45:00Z
50,"Congress accuses BJP of thwarting protests, says police rounded up Chandigarh leaders",Congress leaders in Chandigarh have accused the BJP of trying to thwart their protest against rising fuel prices by getting the police to round up their leaders.,https://www.indiatoday.in/india/story/congress-accuses-bjp-of-thwarting-protests-says-police-rounded-up-chandigarh-leaders-1336504-2018-09-10,2018-09-10T08:45:00Z
51,Yogi Adityanath slams Opposition parties for Bharat Bandh,"""May God bless them and give them wisdom. They should cooperate on the issue of development and play a positive role instead of adopting a negative approach, otherwise they will not be able to sit even in the opposition,"" he said.",https://www.moneycontrol.com/news/politics/yogi-adityanath-slams-opposition-parties-for-bharat-bandh-2936601.html,2018-09-10T08:42:05Z
52,Why is India shutting down in protest today?,"Most opposition parties in India are protesting today (Sept. 10). In a show of strength, they have called for a Bharat Bandh (“India shut”), wherein…",https://qz.com/india/1384202/bharat-bandh-india-protests-rising-petrol-and-diesel-prices/,2018-09-10T08:41:02Z
53,"Problems because of rising fuel prices momentary, caused by global factors: BJP","Union minister Ravi Shankar Prasad also hit out at the Congress and its allies, alleging that they resorted to violence during the Bharat Bandh due to lack of support from the masses.",https://www.moneycontrol.com/news/politics/problems-because-of-rising-fuel-prices-momentary-caused-by-global-factors-bjp-2936511.html,2018-09-10T08:40:06Z
54,"Ajeya Bharat, Atal BJP: Narendra Modi raises battle cry for 2019 with power packed slogans; directs fury against Congress","Unlike the “Shining India” that reflected hubris and divorced of realities, the new slogan is apparently secular in its content but intended to induce a variant of nationalism aligned with the Sangh Parivar’s idea of India. The post Ajeya Bharat, Atal BJP: Na…",https://www.firstpost.com/politics/ajeya-bharat-atal-bjp-narendra-modi-raises-battle-cry-for-2019-with-power-packed-slogans-directs-fury-against-congress-5152951.html,2018-09-10T08:38:10Z
55,Il mocassino Brera festeggia 50 anni,"È nel 1986 che Renzo Rossetti presenta per la prima volta il mocassino Brera, trionfo... The post Il mocassino Brera festeggia 50 anni appeared first on Style.",https://style.corriere.it/moda/classico/il-mocassino-brera-festeggia-50-anni/,2018-09-10T08:36:56Z
56,PNB fraud case: Interpol issues red notice against Nirav Modi’s sister,"The red corner notice, which acts as an international arrest warrant, states that Purvi Deepak Modi, 44, is required on charges of ‘money laundering’",https://www.livemint.com/Companies/m4fOBRVKPvTi3LVGisUZON/PNB-fraud-case-Interpol-issues-red-notice-against-Nirav-Mod.html,2018-09-10T08:35:14Z
57,PNB scam: Interpol issues red corner against Nirav's sister Purvi Modi,"According to ED officials, Purvi Modi and other family members of Nirav Modi were the recipients of the proceeds of the crime",https://www.business-standard.com/article/finance/pnb-scam-interpol-issues-red-corner-against-nirav-s-sister-purvi-modi-118091000458_1.html,2018-09-10T08:30:00Z
58,"Four BJP Years Beat Congress Rule? True, Says Rahul Gandhi In Dig At PM","Congress chief Rahul Gandhi today jeered at the Prime Minister's claims that the achievements of the BJP government in four years far exceed that of the Congress in 70 years. It is actually true, said the Congress chief, and then launched into a scathing atta…",https://www.ndtv.com/india-news/four-bjp-years-beat-congress-rule-true-says-rahul-gandhi-in-dig-at-pm-1914145,2018-09-10T08:21:33Z
59,PNB fraud: Interpol issues red corner notice against Nirav Modi's sister,"Purvi Modi, a Belgian national and absconding billionaire jeweller Nirav Modi's sister, is wanted in connection with the alleged $2 billion PNB money laundering case, officials said on Monday.The notice, which acts as an international arrest warrant, states t…",https://timesofindia.indiatimes.com/india/pnb-fraud-interpol-issues-red-corner-notice-against-nirav-modis-sister/articleshow/65752412.cms,2018-09-10T08:18:33Z
60,"Fenati, il «chinghialotto» che piaceva a Valentino, sbattuto fuori dopo il fattaccio dal suo futuro team",La mv Agusta forward Racing ha fatto sapere di non volere più il 22enne pilota di Ascoli Piceno dopo l’assalto alla moto di Manzi durante il Gp di San Marino,https://www.corriere.it/sport/motomondiale/notizie/fenati-chinghialotto-che-piaceva-valentino-sbattuto-fuori-il-fattaccio-suo-futuro-team-ae5ec0ce-b4c9-11e8-9795-182d8d9833a0.shtml,2018-09-10T08:18:14Z
61,PNB scam: Interpol issues red corner notice against Nirav Modi’s sister,"Interpol has issued a red corner notice against Purvi Modi, a Belgian national and billionaire jeweller Nirav Modi’s sister, in connection with the al",https://www.thehindubusinessline.com/money-and-banking/pnb-scam-interpol-issues-red-corner-notice-against-nirav-modis-sister/article24915122.ece,2018-09-10T08:16:03Z
62,Red Corner Notice Against Nirav Modi's Sister,"Interpol has issued a red corner notice (RCN) against Purvi Modi, a Belgian national and absconding billionaire jeweller Nirav Modi's sister, in connection with the alleged USD 2 billion PNB money laundering case, officials said Monday.",https://www.ndtv.com/india-news/pnb-money-laundering-case-red-corner-notice-against-nirav-modis-sister-1914140,2018-09-10T08:14:39Z
63,Bharat Bandh: Opposition and BJP in war of words,"As the Congress and other opposition parties staged a nationwide bandh to protest the government’s “faltering” policies, leaders from both sides debated the rising fuel prices and the falling rupee value. The government defended itself saying fuel prices aren…",https://timesofindia.indiatimes.com/india/bharat-bandh-opposition-and-bjp-in-war-of-words/articleshow/65752440.cms,2018-09-10T08:14:35Z
64,"Ajey Bharat, Atal BJP: Narendra Modi sets tone for 2019 at national executive meet, says Opposition has no leader","Narendra Modi in his concluding address scoffed at Opposition efforts to forge a Mahagathbandhan for the 2019 Lok Sabha elections. The post Ajey Bharat, Atal BJP: Narendra Modi sets tone for 2019 at national executive meet, says Opposition has no leader appea…",https://www.firstpost.com/photos/ajey-bharat-atal-bjp-narendra-modi-sets-tone-for-2019-at-national-executive-meet-says-opposition-has-no-leader-5151711.html,2018-09-10T08:10:23Z
65,PNB fraud: Interpol issues red notice against Nirav Modi’s sister,The ED named Purvi Modi in its first charge sheet in the case in March and charged her with laundering the alleged proceeds of crime generated by defrauding the Brady House branch of the Punjab National Bank in Mumbai.,https://indianexpress.com/article/india/pnb-fraud-interpol-issues-red-notice-against-nirav-modi-sister-purvi-5348430/,2018-09-10T08:09:54Z
66,Inside China's 're-education centres' where Uighur Muslims are pressured to give up Islam,Communist Party denies unfairly detaining Muslims but crackdown described as brainwashing by critics and witnesses,https://www.independent.co.uk/news/world/asia/china-muslims-uighur-reeducation-islam-xi-jinping-communist-party-xinjiang-a8530546.html,2018-09-10T08:09:33Z
67,"Torino, il murales con Salvini appeso a testa in giù: «Quanto odio»",Il consigliere comunale Fabrizio Ricca della Lega ha postato la fotografia su Facebook. Il leader: «Quanto odio». Il Carroccio: «L’Italia è con lui»,https://www.corriere.it/politica/18_settembre_10/matteo-salvini-appeso-testa-giu-murales-choc-torino-eaf8542a-b4cc-11e8-9795-182d8d9833a0.shtml,2018-09-10T08:09:32Z
68,PNB fraud case: Interpol issues red notice against Nirav Modi’s sister,It is alleged that Ms. Purvi helped her brother launder the funds generated through the scam.,https://www.thehindu.com/news/national/pnb-fraud-case-interpol-issues-red-notice-against-nirav-modis-sister/article24915001.ece,2018-09-10T08:06:21Z
69,"DG, ITBP presents a cheque of Rs. 8.5 crore towards Prime Minister’s National Relief Fund","Director General, Indo Tibetan Border Police Force, Sh. R K Pachnanda, called on Prime Minister, Shri Narendra Modi today, and presented a cheque of Rs. 8.5 crore towards the Prime Minister`s National Relief Fund.",http://pib.nic.in/newsite/PrintRelease.aspx?relid=183355,2018-09-10T08:05:00Z
70,L'Europa valuta rottura dell'egemonia del dollaro USA – Foreign Policy,"L'Europa sta discutendo i modi per compromettere l'egemonia del dollaro americano e il predominio finanziario statunitense a seguito della delusione suscitata dalla politica sanzionatoria di Washington, scrive la rivista americana Foreign Policy.",https://it.sputniknews.com/economia/201809106471768-Occidente-UE-sanzioni-Trump-dazi-Europa-sovrana-diplomazia-finanza-euro-Francia-Germania/,2018-09-10T08:03:00Z
71,"India government under fire over fuel prices, opposition unites for protests","With general elections less than nine months away The post India government under fire over fuel prices, opposition unites for protests appeared first on The Express Tribune.",https://tribune.com.pk/story/1799618/3-india-government-fire-fuel-prices-opposition-unites-protests/,2018-09-10T08:02:19Z
72,"Bharat Bandh LIVE updates: ‘Congress zindabad, Rahul Gandhi murdabad’, embarrassing faux by cadre caught on video in Madhya Pradesh","Bharat Bandh LIVE updates: In Madhya Pradesh' Neemuch, Congress workers were raising slogans to support the Bharat Bandh. While the cadre shouted, ""Congress zindabad, Rahul Gandhi zindabad', someone by mistake yelled out, ""Rahul Gandhi murdabad"". They realise…",https://www.firstpost.com/india/bharat-bandh-live-updates-if-ambulance-had-come-early-and-we-werent-stopped-our-child-wouldve-been-alive-says-2-year-olds-father-5149371.html,2018-09-10T08:00:12Z
